policy,policy_name,cluster_name,cluster_display_name,sector_slug,workload_name,completed,completion_slot,total_work,total_energy_kwh,total_carbon_grams,total_day_ahead_cost,total_real_time_cost,active_slots,max_scale_used,tie_threshold_ratio,tie_break_used_count,cost_budget_ratio,cost_penalty_beta,urgency_gamma,lambda_carbon,sweep_group,carbon_savings_vs_base_pct,day_ahead_cost_savings_vs_base_pct,real_time_cost_savings_vs_base_pct
optionB_budget1.20_beta0.01_gamma0.50,carbonscaler_budget,cluster1,"Ontario, Canada",ontario,nbody100k,True,167,24.960000000000008,5.953200000000001,136.60680000000005,336.369066,505.7383705000001,18,2,,0,1.2,0.01,0.5,,optionB_budget_sweep,-3.83785682034817,-1.6694615040573886,0.421868737444281
optionB_budget0.90_beta0.0025_gamma0.50,carbonscaler_budget,cluster1,"Ontario, Canada",ontario,nbody100k,False,,21.960000000000008,5.260200000000001,115.58580000000003,297.17760599999997,481.2993405000001,15,2,,0,0.9,0.0025,0.5,,optionB_beta_sweep,12.14067124868309,10.176379973404174,5.233828990457231
optionB_budget0.90_beta0.0050_gamma0.50,carbonscaler_budget,cluster1,"Ontario, Canada",ontario,nbody100k,False,,21.960000000000008,5.260200000000001,115.58580000000003,297.17760599999997,481.2993405000001,15,2,,0,0.9,0.005,0.5,,optionB_beta_sweep,12.14067124868309,10.176379973404174,5.233828990457231
optionB_budget0.90_beta0.0100_gamma0.50,carbonscaler_budget,cluster1,"Ontario, Canada",ontario,nbody100k,False,,21.960000000000008,5.260200000000001,115.58580000000003,297.17760599999997,481.2993405000001,15,2,,0,0.9,0.01,0.5,,optionB_beta_sweep,12.14067124868309,10.176379973404174,5.233828990457231
optionB_budget0.90_beta0.0200_gamma0.50,carbonscaler_budget,cluster1,"Ontario, Canada",ontario,nbody100k,False,,21.960000000000008,5.260200000000001,115.58580000000003,297.17760599999997,481.2993405000001,15,2,,0,0.9,0.02,0.5,,optionB_beta_sweep,12.14067124868309,10.176379973404174,5.233828990457231
optionB_budget0.90_beta0.0400_gamma0.50,carbonscaler_budget,cluster1,"Ontario, Canada",ontario,nbody100k,False,,21.960000000000008,5.260200000000001,115.58580000000003,297.17760599999997,481.2993405000001,15,2,,0,0.9,0.04,0.5,,optionB_beta_sweep,12.14067124868309,10.176379973404174,5.233828990457231
optionB_budget0.90_beta0.01_gamma0.10,carbonscaler_budget,cluster1,"Ontario, Canada",ontario,nbody100k,False,,21.960000000000008,5.260200000000001,115.58580000000003,297.17760599999997,481.2993405000001,15,2,,0,0.9,0.01,0.1,,optionB_gamma_sweep,12.14067124868309,10.176379973404174,5.233828990457231
optionB_budget0.90_beta0.01_gamma0.25,carbonscaler_budget,cluster1,"Ontario, Canada",ontario,nbody100k,False,,21.960000000000008,5.260200000000001,115.58580000000003,297.17760599999997,481.2993405000001,15,2,,0,0.9,0.01,0.25,,optionB_gamma_sweep,12.14067124868309,10.176379973404174,5.233828990457231
optionB_budget0.90_beta0.01_gamma0.50,carbonscaler_budget,cluster1,"Ontario, Canada",ontario,nbody100k,False,,21.960000000000008,5.260200000000001,115.58580000000003,297.17760599999997,481.2993405000001,15,2,,0,0.9,0.01,0.5,,optionB_gamma_sweep,12.14067124868309,10.176379973404174,5.233828990457231
optionB_budget0.90_beta0.01_gamma0.75,carbonscaler_budget,cluster1,"Ontario, Canada",ontario,nbody100k,False,,21.960000000000008,5.260200000000001,115.58580000000003,297.17760599999997,481.2993405000001,15,2,,0,0.9,0.01,0.75,,optionB_gamma_sweep,12.14067124868309,10.176379973404174,5.233828990457231
optionB_budget0.90_beta0.01_gamma1.00,carbonscaler_budget,cluster1,"Ontario, Canada",ontario,nbody100k,False,,21.960000000000008,5.260200000000001,115.58580000000003,297.17760599999997,481.2993405000001,15,2,,0,0.9,0.01,1.0,,optionB_gamma_sweep,12.14067124868309,10.176379973404174,5.233828990457231
optionC_lambda0.50,carbonscaler_weighted,cluster1,"Ontario, Canada",ontario,nbody100k,True,167,24.570000000000007,5.9334,176.23980000000003,259.001556,239.11817600000003,15,2,,0,,,,0.5,,-33.96377865850597,21.715308008635475,52.91846040186721
optionC_lambda0.60,carbonscaler_weighted,cluster1,"Ontario, Canada",ontario,nbody100k,True,167,24.700000000000006,5.94,173.44800000000004,261.37353,251.63393200000004,16,2,,0,,,,0.6,,-31.841669593136995,20.998365389180606,50.45415144981762
optionC_lambda0.70,carbonscaler_weighted,cluster1,"Ontario, Canada",ontario,nbody100k,True,167,24.44000000000001,5.9268,161.66700000000003,266.23542,255.08756900000003,14,2,,0,,,,0.7,,-22.886670345657937,19.528831510604633,49.774142301650336
optionC_lambda0.80,carbonscaler_weighted,cluster1,"Ontario, Canada",ontario,nbody100k,True,167,24.44000000000001,5.9268,155.04720000000003,273.242442,258.168768,14,2,,0,,,,0.8,,-17.8548136256459,17.410919296028148,49.16746490407674
optionC_lambda0.90,carbonscaler_weighted,cluster1,"Ontario, Canada",ontario,nbody100k,True,167,24.570000000000007,5.9334,136.90380000000005,310.32071399999995,386.5638315,15,2,,0,,,,0.9,,-4.06361310389806,6.203800899055919,23.886922172017666
