timestamp,carbon_intensity
2026-03-11T22:00:00.000Z,72.0
2026-03-11T23:00:00.000Z,68.0
2026-03-12T00:00:00.000Z,70.0
2026-03-12T01:00:00.000Z,70.0
2026-03-12T02:00:00.000Z,68.0
2026-03-12T03:00:00.000Z,56.0
2026-03-12T04:00:00.000Z,46.0
2026-03-12T05:00:00.000Z,44.0
2026-03-12T06:00:00.000Z,46.0
2026-03-12T07:00:00.000Z,49.0
2026-03-12T08:00:00.000Z,56.0
2026-03-12T09:00:00.000Z,67.0
2026-03-12T10:00:00.000Z,77.0
2026-03-12T11:00:00.000Z,84.0
2026-03-12T12:00:00.000Z,89.0
2026-03-12T13:00:00.000Z,84.0
2026-03-12T14:00:00.000Z,80.0
2026-03-12T15:00:00.000Z,72.0
2026-03-12T16:00:00.000Z,69.0
2026-03-12T17:00:00.000Z,74.0
2026-03-12T18:00:00.000Z,82.0
2026-03-12T19:00:00.000Z,81.0
2026-03-12T20:00:00.000Z,85.0
2026-03-12T21:00:00.000Z,95.0
2026-03-12T22:00:00.000Z,113.0
2026-03-12T23:00:00.000Z,119.0
2026-03-13T00:00:00.000Z,126.0
2026-03-13T01:00:00.000Z,126.0
2026-03-13T02:00:00.000Z,120.0
2026-03-13T03:00:00.000Z,120.0
2026-03-13T04:00:00.000Z,127.0
2026-03-13T05:00:00.000Z,126.0
2026-03-13T06:00:00.000Z,123.0
2026-03-13T07:00:00.000Z,122.0
2026-03-13T08:00:00.000Z,116.0
2026-03-13T09:00:00.000Z,105.0
2026-03-13T10:00:00.000Z,104.0
2026-03-13T11:00:00.000Z,97.0
2026-03-13T12:00:00.000Z,84.0
2026-03-13T13:00:00.000Z,74.0
2026-03-13T14:00:00.000Z,73.0
2026-03-13T15:00:00.000Z,84.0
2026-03-13T16:00:00.000Z,83.0
2026-03-13T17:00:00.000Z,84.0
2026-03-13T18:00:00.000Z,85.0
2026-03-13T19:00:00.000Z,86.0
2026-03-13T20:00:00.000Z,89.0
2026-03-13T21:00:00.000Z,83.0
2026-03-13T22:00:00.000Z,80.0
2026-03-13T23:00:00.000Z,77.0
2026-03-14T00:00:00.000Z,78.0
2026-03-14T01:00:00.000Z,78.0
2026-03-14T02:00:00.000Z,69.0
2026-03-14T03:00:00.000Z,70.0
2026-03-14T04:00:00.000Z,65.0
2026-03-14T05:00:00.000Z,56.0
2026-03-14T06:00:00.000Z,57.0
2026-03-14T07:00:00.000Z,53.0
2026-03-14T08:00:00.000Z,55.0
2026-03-14T09:00:00.000Z,57.0
2026-03-14T10:00:00.000Z,61.0
2026-03-14T11:00:00.000Z,65.0
2026-03-14T12:00:00.000Z,72.0
2026-03-14T13:00:00.000Z,76.0
2026-03-14T14:00:00.000Z,76.0
2026-03-14T15:00:00.000Z,75.0
2026-03-14T16:00:00.000Z,71.0
2026-03-14T17:00:00.000Z,74.0
2026-03-14T18:00:00.000Z,79.0
2026-03-14T19:00:00.000Z,77.0
2026-03-14T20:00:00.000Z,77.0
2026-03-14T21:00:00.000Z,83.0
2026-03-14T22:00:00.000Z,98.0
2026-03-14T23:00:00.000Z,100.0
2026-03-15T00:00:00.000Z,102.0
2026-03-15T01:00:00.000Z,101.0
2026-03-15T02:00:00.000Z,99.0
2026-03-15T03:00:00.000Z,96.0
2026-03-15T04:00:00.000Z,91.0
2026-03-15T05:00:00.000Z,86.0
2026-03-15T06:00:00.000Z,81.0
2026-03-15T07:00:00.000Z,79.0
2026-03-15T08:00:00.000Z,81.0
2026-03-15T09:00:00.000Z,73.0
2026-03-15T10:00:00.000Z,73.0
2026-03-15T11:00:00.000Z,60.0
2026-03-15T12:00:00.000Z,50.0
2026-03-15T13:00:00.000Z,44.0
2026-03-15T14:00:00.000Z,47.0
2026-03-15T15:00:00.000Z,53.0
2026-03-15T16:00:00.000Z,55.0
2026-03-15T17:00:00.000Z,54.0
2026-03-15T18:00:00.000Z,50.0
2026-03-15T19:00:00.000Z,49.0
2026-03-15T20:00:00.000Z,52.0
2026-03-15T21:00:00.000Z,62.0
2026-03-15T22:00:00.000Z,54.0
2026-03-15T23:00:00.000Z,49.0
