timestamp,carbon_intensity
2026-03-26T21:00:00.000Z,88.0
2026-03-26T22:00:00.000Z,92.0
2026-03-26T23:00:00.000Z,99.0
2026-03-27T00:00:00.000Z,98.0
2026-03-27T01:00:00.000Z,93.0
2026-03-27T02:00:00.000Z,81.0
2026-03-27T03:00:00.000Z,66.0
2026-03-27T04:00:00.000Z,56.0
2026-03-27T05:00:00.000Z,54.0
2026-03-27T06:00:00.000Z,54.0
2026-03-27T07:00:00.000Z,55.0
2026-03-27T08:00:00.000Z,60.0
2026-03-27T09:00:00.000Z,68.0
2026-03-27T10:00:00.000Z,83.0
2026-03-27T11:00:00.000Z,99.0
2026-03-27T12:00:00.000Z,96.0
2026-03-27T13:00:00.000Z,84.0
2026-03-27T14:00:00.000Z,93.0
2026-03-27T15:00:00.000Z,94.0
2026-03-27T16:00:00.000Z,106.0
2026-03-27T17:00:00.000Z,100.0
2026-03-27T18:00:00.000Z,97.0
2026-03-27T19:00:00.000Z,85.0
2026-03-27T20:00:00.000Z,88.0
2026-03-27T21:00:00.000Z,93.0
2026-03-27T22:00:00.000Z,103.0
2026-03-27T23:00:00.000Z,112.0
2026-03-28T00:00:00.000Z,117.0
2026-03-28T01:00:00.000Z,119.0
2026-03-28T02:00:00.000Z,121.0
2026-03-28T03:00:00.000Z,120.0
2026-03-28T04:00:00.000Z,108.0
2026-03-28T05:00:00.000Z,105.0
2026-03-28T06:00:00.000Z,105.0
2026-03-28T07:00:00.000Z,101.0
2026-03-28T08:00:00.000Z,91.0
2026-03-28T09:00:00.000Z,87.0
2026-03-28T10:00:00.000Z,89.0
2026-03-28T11:00:00.000Z,83.0
2026-03-28T12:00:00.000Z,80.0
2026-03-28T13:00:00.000Z,77.0
2026-03-28T14:00:00.000Z,72.0
2026-03-28T15:00:00.000Z,82.0
2026-03-28T16:00:00.000Z,77.0
2026-03-28T17:00:00.000Z,80.0
2026-03-28T18:00:00.000Z,76.0
2026-03-28T19:00:00.000Z,75.0
2026-03-28T20:00:00.000Z,75.0
2026-03-28T21:00:00.000Z,72.0
2026-03-28T22:00:00.000Z,73.0
2026-03-28T23:00:00.000Z,87.0
2026-03-29T00:00:00.000Z,95.0
2026-03-29T01:00:00.000Z,94.0
2026-03-29T02:00:00.000Z,91.0
2026-03-29T03:00:00.000Z,88.0
2026-03-29T04:00:00.000Z,73.0
2026-03-29T05:00:00.000Z,61.0
2026-03-29T06:00:00.000Z,52.0
2026-03-29T07:00:00.000Z,62.0
2026-03-29T08:00:00.000Z,70.0
2026-03-29T09:00:00.000Z,68.0
2026-03-29T10:00:00.000Z,66.0
2026-03-29T11:00:00.000Z,68.0
2026-03-29T12:00:00.000Z,61.0
2026-03-29T13:00:00.000Z,55.0
2026-03-29T14:00:00.000Z,52.0
2026-03-29T15:00:00.000Z,53.0
2026-03-29T16:00:00.000Z,53.0
2026-03-29T17:00:00.000Z,52.0
2026-03-29T18:00:00.000Z,51.0
2026-03-29T19:00:00.000Z,52.0
2026-03-29T20:00:00.000Z,56.0
2026-03-29T21:00:00.000Z,73.0
2026-03-29T22:00:00.000Z,80.0
2026-03-29T23:00:00.000Z,77.0
