timestamp,carbon_intensity
2026-03-06T11:00:00.000Z,256.0
2026-03-06T12:00:00.000Z,260.0
2026-03-06T13:00:00.000Z,256.0
2026-03-06T14:00:00.000Z,229.0
2026-03-06T15:00:00.000Z,201.0
2026-03-06T16:00:00.000Z,191.0
2026-03-06T17:00:00.000Z,178.0
2026-03-06T18:00:00.000Z,187.0
2026-03-06T19:00:00.000Z,211.0
2026-03-06T20:00:00.000Z,216.0
2026-03-06T21:00:00.000Z,235.0
2026-03-06T22:00:00.000Z,260.0
2026-03-06T23:00:00.000Z,298.0
2026-03-07T00:00:00.000Z,357.0
2026-03-07T01:00:00.000Z,370.0
2026-03-07T02:00:00.000Z,361.0
2026-03-07T03:00:00.000Z,351.0
2026-03-07T04:00:00.000Z,345.0
2026-03-07T05:00:00.000Z,327.0
2026-03-07T06:00:00.000Z,317.0
2026-03-07T07:00:00.000Z,302.0
2026-03-07T08:00:00.000Z,259.0
2026-03-07T09:00:00.000Z,238.0
2026-03-07T10:00:00.000Z,231.0
2026-03-07T11:00:00.000Z,243.0
2026-03-07T12:00:00.000Z,254.0
2026-03-07T13:00:00.000Z,247.0
2026-03-07T14:00:00.000Z,226.0
2026-03-07T15:00:00.000Z,235.0
2026-03-07T16:00:00.000Z,228.0
2026-03-07T17:00:00.000Z,236.0
2026-03-07T18:00:00.000Z,235.0
2026-03-07T19:00:00.000Z,251.0
2026-03-07T20:00:00.000Z,288.0
2026-03-07T21:00:00.000Z,318.0
2026-03-07T22:00:00.000Z,354.0
2026-03-07T23:00:00.000Z,407.0
2026-03-08T00:00:00.000Z,463.0
2026-03-08T01:00:00.000Z,473.0
2026-03-08T02:00:00.000Z,481.0
2026-03-08T03:00:00.000Z,492.0
2026-03-08T04:00:00.000Z,503.0
2026-03-08T05:00:00.000Z,505.0
2026-03-08T06:00:00.000Z,503.0
2026-03-08T07:00:00.000Z,504.0
2026-03-08T08:00:00.000Z,504.0
2026-03-08T09:00:00.000Z,504.0
2026-03-08T10:00:00.000Z,501.0
2026-03-08T11:00:00.000Z,499.0
2026-03-08T12:00:00.000Z,493.0
2026-03-08T13:00:00.000Z,463.0
2026-03-08T14:00:00.000Z,365.0
2026-03-08T15:00:00.000Z,316.0
2026-03-08T16:00:00.000Z,288.0
2026-03-08T17:00:00.000Z,281.0
2026-03-08T18:00:00.000Z,291.0
2026-03-08T19:00:00.000Z,296.0
2026-03-08T20:00:00.000Z,293.0
2026-03-08T21:00:00.000Z,269.0
2026-03-08T22:00:00.000Z,311.0
2026-03-08T23:00:00.000Z,361.0
