timestamp,carbon_intensity
2026-04-03T09:00:00.000Z,259.0
2026-04-03T10:00:00.000Z,257.0
2026-04-03T11:00:00.000Z,265.0
2026-04-03T12:00:00.000Z,274.0
2026-04-03T13:00:00.000Z,259.0
2026-04-03T14:00:00.000Z,232.0
2026-04-03T15:00:00.000Z,210.0
2026-04-03T16:00:00.000Z,198.0
2026-04-03T17:00:00.000Z,196.0
2026-04-03T18:00:00.000Z,203.0
2026-04-03T19:00:00.000Z,238.0
2026-04-03T20:00:00.000Z,257.0
2026-04-03T21:00:00.000Z,281.0
2026-04-03T22:00:00.000Z,280.0
2026-04-03T23:00:00.000Z,307.0
2026-04-04T00:00:00.000Z,348.0
2026-04-04T01:00:00.000Z,356.0
2026-04-04T02:00:00.000Z,360.0
2026-04-04T03:00:00.000Z,356.0
2026-04-04T04:00:00.000Z,335.0
2026-04-04T05:00:00.000Z,302.0
2026-04-04T06:00:00.000Z,276.0
2026-04-04T07:00:00.000Z,279.0
2026-04-04T08:00:00.000Z,277.0
2026-04-04T09:00:00.000Z,273.0
2026-04-04T10:00:00.000Z,255.0
2026-04-04T11:00:00.000Z,271.0
2026-04-04T12:00:00.000Z,271.0
2026-04-04T13:00:00.000Z,269.0
2026-04-04T14:00:00.000Z,274.0
2026-04-04T15:00:00.000Z,283.0
2026-04-04T16:00:00.000Z,280.0
2026-04-04T17:00:00.000Z,264.0
2026-04-04T18:00:00.000Z,263.0
2026-04-04T19:00:00.000Z,260.0
2026-04-04T20:00:00.000Z,243.0
2026-04-04T21:00:00.000Z,232.0
2026-04-04T22:00:00.000Z,246.0
2026-04-04T23:00:00.000Z,278.0
2026-04-05T00:00:00.000Z,380.0
2026-04-05T01:00:00.000Z,416.0
2026-04-05T02:00:00.000Z,419.0
2026-04-05T03:00:00.000Z,420.0
2026-04-05T04:00:00.000Z,413.0
2026-04-05T05:00:00.000Z,413.0
2026-04-05T06:00:00.000Z,420.0
2026-04-05T07:00:00.000Z,426.0
2026-04-05T08:00:00.000Z,438.0
2026-04-05T09:00:00.000Z,448.0
2026-04-05T10:00:00.000Z,460.0
2026-04-05T11:00:00.000Z,462.0
2026-04-05T12:00:00.000Z,451.0
2026-04-05T13:00:00.000Z,353.0
2026-04-05T14:00:00.000Z,229.0
2026-04-05T15:00:00.000Z,193.0
2026-04-05T16:00:00.000Z,184.0
2026-04-05T17:00:00.000Z,178.0
2026-04-05T18:00:00.000Z,183.0
2026-04-05T19:00:00.000Z,186.0
2026-04-05T20:00:00.000Z,195.0
2026-04-05T21:00:00.000Z,204.0
2026-04-05T22:00:00.000Z,239.0
2026-04-05T23:00:00.000Z,320.0
