policy,policy_name,cluster_name,cluster_display_name,sector_slug,workload_name,completed,completion_slot,total_work,total_energy_kwh,total_carbon_grams,total_day_ahead_cost,total_real_time_cost,active_slots,max_scale_used,tie_threshold_ratio,tie_break_used_count,cost_budget_ratio,cost_penalty_beta,urgency_gamma,lambda_carbon,sweep_group,carbon_savings_vs_base_pct,day_ahead_cost_savings_vs_base_pct,real_time_cost_savings_vs_base_pct
optionB_budget0.90_beta0.0025_gamma0.50,carbonscaler_budget,cluster4,"Texas, US",texas,nbody100k,True,140,24.0,5.723604000000001,1070.0754645000002,485.90247592965005,567.3420155578501,24,1,,0,0.9,0.0025,0.5,,optionB_beta_sweep,-1.1313484830905696,11.314992469717975,13.69869790898493
optionB_budget0.90_beta0.0050_gamma0.50,carbonscaler_budget,cluster4,"Texas, US",texas,nbody100k,True,140,24.740000000000002,5.948367900000001,1107.8152203000002,420.78966549141006,499.58999321781016,23,2,,0,0.9,0.005,0.5,,optionB_beta_sweep,-4.6980804773241776,23.199126365074353,24.004805313168145
optionB_budget0.90_beta0.0100_gamma0.50,carbonscaler_budget,cluster4,"Texas, US",texas,nbody100k,True,140,24.87,5.955227700000001,1131.6304590000002,383.06436561768004,473.6225172683401,24,2,,0,0.9,0.01,0.5,,optionB_beta_sweep,-6.948825666873082,30.084599621786644,27.954851184974153
optionB_budget0.90_beta0.0200_gamma0.50,carbonscaler_budget,cluster4,"Texas, US",texas,nbody100k,True,139,24.61,5.941508100000001,1133.2631691,326.98610919405,424.7497402315201,22,2,,0,0.9,0.02,0.5,,optionB_beta_sweep,-7.103130834660558,40.319782275877,35.389139814090065
optionB_budget0.90_beta0.0400_gamma0.50,carbonscaler_budget,cluster4,"Texas, US",texas,nbody100k,True,136,24.480000000000004,5.934648300000001,1202.5081548000005,252.02381713455003,352.71659062527,21,2,,0,0.9,0.04,0.5,,optionB_beta_sweep,-13.64737842453078,54.001604791937766,46.34647143111075
optionB_budget0.90_beta0.01_gamma0.10,carbonscaler_budget,cluster4,"Texas, US",texas,nbody100k,True,139,24.740000000000002,5.948367900000001,1120.4548458000002,380.00767533216003,470.7055632999601,23,2,,0,0.9,0.01,0.1,,optionB_gamma_sweep,-5.892633958403692,30.64249470242075,28.398564004944348
optionB_budget0.90_beta0.01_gamma0.25,carbonscaler_budget,cluster4,"Texas, US",texas,nbody100k,True,140,24.87,5.955227700000001,1131.6304590000002,383.06436561768004,473.6225172683401,24,2,,0,0.9,0.01,0.25,,optionB_gamma_sweep,-6.948825666873082,30.084599621786644,27.954851184974153
optionB_budget0.90_beta0.01_gamma0.50,carbonscaler_budget,cluster4,"Texas, US",texas,nbody100k,True,140,24.87,5.955227700000001,1131.6304590000002,383.06436561768004,473.6225172683401,24,2,,0,0.9,0.01,0.5,,optionB_gamma_sweep,-6.948825666873082,30.084599621786644,27.954851184974153
optionB_budget0.90_beta0.01_gamma0.75,carbonscaler_budget,cluster4,"Texas, US",texas,nbody100k,True,140,24.87,5.955227700000001,1131.6304590000002,383.06436561768004,473.6225172683401,24,2,,0,0.9,0.01,0.75,,optionB_gamma_sweep,-6.948825666873082,30.084599621786644,27.954851184974153
optionB_budget0.90_beta0.01_gamma1.00,carbonscaler_budget,cluster4,"Texas, US",texas,nbody100k,True,140,24.87,5.955227700000001,1131.6304590000002,383.06436561768004,473.6225172683401,24,2,,0,0.9,0.01,1.0,,optionB_gamma_sweep,-6.948825666873082,30.084599621786644,27.954851184974153
optionC_lambda0.50,carbonscaler_weighted,cluster4,"Texas, US",texas,nbody100k,True,167,24.700000000000006,6.131973000000001,1839.3497757,98.12467011921,187.65109633473,16,2,,0,,,,0.5,,-73.83439703061349,82.0906714011301,71.45542986699105
optionC_lambda0.60,carbonscaler_weighted,cluster4,"Texas, US",texas,nbody100k,True,167,24.090000000000003,5.914068900000001,1617.5345573999998,118.91986076811,250.2155141976,18,2,,0,,,,0.6,,-52.87094829736751,78.29521504795366,61.93843557066173
optionC_lambda0.70,carbonscaler_weighted,cluster4,"Texas, US",texas,nbody100k,True,167,24.570000000000007,6.125113200000001,1432.8455090999998,168.94085221005002,317.72595335265004,15,2,,0,,,,0.7,,-35.41624241513798,69.16558055861863,51.66907662306413
optionC_lambda0.80,carbonscaler_weighted,cluster4,"Texas, US",texas,nbody100k,True,135,24.570000000000007,6.125113200000001,1201.8465504,248.29439706777,340.07630045061,15,2,,0,,,,0.8,,-13.584851110005673,54.68228386457098,48.2692507616858
optionC_lambda0.90,carbonscaler_weighted,cluster4,"Texas, US",texas,nbody100k,True,135,24.570000000000007,6.125113200000001,1157.8933476000002,278.78827141458,387.70124448507005,15,2,,0,,,,0.9,,-9.430894854787994,49.11666193416151,41.02477640675143
