policy,policy_name,cluster_name,cluster_display_name,sector_slug,workload_name,completed,completion_slot,total_work,total_energy_kwh,total_carbon_grams,total_day_ahead_cost,total_real_time_cost,active_slots,max_scale_used,tie_threshold_ratio,tie_break_used_count,cost_budget_ratio,cost_penalty_beta,urgency_gamma,lambda_carbon,sweep_group,carbon_savings_vs_base_pct,day_ahead_cost_savings_vs_base_pct,real_time_cost_savings_vs_base_pct
optionB_budget0.90_beta0.0200_gamma0.50,carbonscaler_budget,cluster4,"Texas, US",texas,nbody100k,True,134,24.87,5.955227700000001,1269.7382352000002,262.05153139475993,301.40054861469,24,2,,0,0.9,0.02,0.5,,optionB_beta_sweep,-11.380300445177179,35.198575384763146,38.19477669035759
optionB_budget0.90_beta0.0400_gamma0.50,carbonscaler_budget,cluster4,"Texas, US",texas,nbody100k,True,134,24.740000000000002,5.948367900000001,1283.4524739,240.18457992729,275.98551224265003,23,2,,0,0.9,0.04,0.5,,optionB_beta_sweep,-12.583301177483442,40.60594545255978,43.40638630957134
optionB_budget0.90_beta0.01_gamma0.10,carbonscaler_budget,cluster4,"Texas, US",texas,nbody100k,True,134,24.0,5.723604000000001,1154.7371070000002,353.52343306185,395.7218959693501,24,1,,0,0.9,0.01,0.1,,optionB_gamma_sweep,-1.2925045079045003,12.578942105982673,18.853232811571882
optionB_budget0.90_beta0.01_gamma0.25,carbonscaler_budget,cluster4,"Texas, US",texas,nbody100k,True,134,24.0,5.723604000000001,1154.7371070000002,353.52343306185,395.7218959693501,24,1,,0,0.9,0.01,0.25,,optionB_gamma_sweep,-1.2925045079045003,12.578942105982673,18.853232811571882
optionB_budget0.90_beta0.01_gamma0.50,carbonscaler_budget,cluster4,"Texas, US",texas,nbody100k,True,134,24.0,5.723604000000001,1154.7371070000002,353.52343306185,395.7218959693501,24,1,,0,0.9,0.01,0.5,,optionB_gamma_sweep,-1.2925045079045003,12.578942105982673,18.853232811571882
optionB_budget0.90_beta0.01_gamma0.75,carbonscaler_budget,cluster4,"Texas, US",texas,nbody100k,True,134,24.0,5.723604000000001,1154.7371070000002,353.52343306185,395.7218959693501,24,1,,0,0.9,0.01,0.75,,optionB_gamma_sweep,-1.2925045079045003,12.578942105982673,18.853232811571882
optionB_budget0.90_beta0.01_gamma1.00,carbonscaler_budget,cluster4,"Texas, US",texas,nbody100k,True,134,24.0,5.723604000000001,1154.7371070000002,353.52343306185,395.7218959693501,24,1,,0,0.9,0.01,1.0,,optionB_gamma_sweep,-1.2925045079045003,12.578942105982673,18.853232811571882
optionC_lambda0.50,carbonscaler_weighted,cluster4,"Texas, US",texas,nbody100k,True,112,24.44000000000001,6.118253400000001,1541.2268525999998,136.74860655795,138.32672383431,14,2,,0,,,,0.5,,-35.19503873940108,66.18411473522539,71.6347097058533
optionC_lambda0.60,carbonscaler_weighted,cluster4,"Texas, US",texas,nbody100k,True,129,24.700000000000006,6.131973000000001,1484.7247335,150.03230539212,142.62813804882003,16,2,,0,,,,0.6,,-30.23872347166725,62.899254677234566,70.75266132439886
optionC_lambda0.70,carbonscaler_weighted,cluster4,"Texas, US",texas,nbody100k,True,134,24.700000000000006,6.131973000000001,1395.0444369000002,177.41549954847002,156.61971999240004,16,2,,0,,,,0.7,,-22.372048197651228,56.12780029037197,67.88354628644443
optionC_lambda0.80,carbonscaler_weighted,cluster4,"Texas, US",texas,nbody100k,True,134,24.700000000000006,6.131973000000001,1333.8893421,206.84873873325003,194.92926038190004,16,2,,0,,,,0.8,,-17.007578070070632,48.84940042732542,60.027788526395646
optionC_lambda0.90,carbonscaler_weighted,cluster4,"Texas, US",texas,nbody100k,True,134,24.700000000000006,6.131973000000001,1200.5677527000003,319.67621320392,392.64080986962006,16,2,,0,,,,0.9,,-5.3127276894632045,20.948853376430073,19.485040601256735
