timestamp,carbon_intensity
2026-04-10T15:00:00.000Z,112.0
2026-04-10T16:00:00.000Z,109.0
2026-04-10T17:00:00.000Z,109.0
2026-04-10T18:00:00.000Z,104.0
2026-04-10T19:00:00.000Z,98.0
2026-04-10T20:00:00.000Z,93.0
2026-04-10T21:00:00.000Z,93.0
2026-04-10T22:00:00.000Z,93.0
2026-04-10T23:00:00.000Z,89.0
2026-04-11T00:00:00.000Z,94.0
2026-04-11T01:00:00.000Z,93.0
2026-04-11T02:00:00.000Z,93.0
2026-04-11T03:00:00.000Z,92.0
2026-04-11T04:00:00.000Z,89.0
2026-04-11T05:00:00.000Z,88.0
2026-04-11T06:00:00.000Z,85.0
2026-04-11T07:00:00.000Z,85.0
2026-04-11T08:00:00.000Z,84.0
2026-04-11T09:00:00.000Z,80.0
2026-04-11T10:00:00.000Z,86.0
2026-04-11T11:00:00.000Z,84.0
2026-04-11T12:00:00.000Z,80.0
2026-04-11T13:00:00.000Z,69.0
2026-04-11T14:00:00.000Z,67.0
2026-04-11T15:00:00.000Z,76.0
2026-04-11T16:00:00.000Z,78.0
2026-04-11T17:00:00.000Z,76.0
2026-04-11T18:00:00.000Z,82.0
2026-04-11T19:00:00.000Z,70.0
2026-04-11T20:00:00.000Z,70.0
2026-04-11T21:00:00.000Z,75.0
2026-04-11T22:00:00.000Z,95.0
2026-04-11T23:00:00.000Z,97.0
2026-04-12T00:00:00.000Z,100.0
2026-04-12T01:00:00.000Z,104.0
2026-04-12T02:00:00.000Z,108.0
2026-04-12T03:00:00.000Z,106.0
2026-04-12T04:00:00.000Z,99.0
2026-04-12T05:00:00.000Z,78.0
2026-04-12T06:00:00.000Z,74.0
2026-04-12T07:00:00.000Z,72.0
2026-04-12T08:00:00.000Z,62.0
2026-04-12T09:00:00.000Z,66.0
2026-04-12T10:00:00.000Z,62.0
2026-04-12T11:00:00.000Z,60.0
2026-04-12T12:00:00.000Z,57.0
2026-04-12T13:00:00.000Z,52.0
2026-04-12T14:00:00.000Z,58.0
2026-04-12T15:00:00.000Z,57.0
2026-04-12T16:00:00.000Z,56.0
2026-04-12T17:00:00.000Z,58.0
2026-04-12T18:00:00.000Z,60.0
2026-04-12T19:00:00.000Z,60.0
2026-04-12T20:00:00.000Z,59.0
2026-04-12T21:00:00.000Z,58.0
2026-04-12T22:00:00.000Z,57.0
2026-04-12T23:00:00.000Z,54.0
